date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1995-07-01,53.67893503779142,54.00742358746241,-0.006100857578222207,34.923660980899896,34.9919742943706,-0.0019541647570271437,9.10527483675348,9.381608885554757,-0.02989737331025788,114.92323631504615,114.63279770067089,0.0025304389893010537,57.97600373329661,58.10175337259535,-0.0021666457317364163,21.074211523922017,21.221979367697045,-0.006987316912485664
1995-10-01,53.895828675226824,54.36345920096964,-0.008639137451728729,35.05637836893074,35.23113074472002,-0.004972511846507377,9.257949312918372,9.52091035142725,-0.02800790173671963,114.90270501829542,115.07965113053498,-0.0015387801926864952,58.21074646413141,58.412497576561385,-0.0034598816959574563,21.131913376259668,21.268186227851317,-0.006427971730404547
1996-01-01,54.18414201013403,54.72945401289546,-0.010013746298619175,35.33063510702767,35.47689957317186,-0.004131330792415344,9.333283102360102,9.663922403538246,-0.03481277212240208,114.88465381189155,115.52182087266544,-0.005530822741769192,58.51097131651395,58.74429075050553,-0.003979689061621272,21.208906206732436,21.315766664791578,-0.005025820342609233
1996-04-01,54.949489990281634,55.10447907527036,-0.0028166033223282483,35.71137450077124,35.72921437641745,-0.0004994325018148338,9.702632843220528,9.80990731184642,-0.01099554938314462,115.66737378844334,115.95412447104611,-0.0024760294813441774,58.79669022557296,59.09691654555171,-0.005093184901261871,21.377284178453465,21.364986574436447,0.0005754305580745189
1996-07-01,55.284782233308135,55.48723288825402,-0.003655271236795876,35.860930888413776,35.9879142110967,-0.003534738929257486,10.023985844232369,9.957862884050318,0.0066183267066253215,116.30338556103293,116.37090276729585,-0.0005803581362000543,59.14518164447565,59.470019853203176,-0.005477190388933018,21.386919411292514,21.416047292409957,-0.0013610218102590999
1996-10-01,55.690768844778745,55.87627893764065,-0.0033255386337707193,36.09052683347811,36.25282221668392,-0.004486816206538791,9.979630949657642,10.106654506283865,-0.012647958253821923,117.27320123438238,116.76624159779782,0.004332264881134584,59.55095498007675,59.863058871299785,-0.0052272692597146175,21.37678513728375,21.46916013586492,-0.004311966563931069
1997-01-01,55.79037271205876,56.27001093711768,-0.0085604053537649,36.24625826770924,36.52367549815189,-0.007624538322987373,10.156521652313662,10.255121393396193,-0.009661202461026086,117.72138279725493,117.13411665192481,0.0050010953178798445,59.833946832513824,60.27528221466235,-0.007348933498416699,21.326571620043158,21.52452063090542,-0.009238990584460982
1997-04-01,56.594425417268724,56.666658448179525,-0.0012755138523985465,36.34811281713893,36.80009975481619,-0.012358270265671045,10.564540766854378,10.401954144087085,0.015509495750635871,118.03467349019208,117.46876582104991,0.00480594899195097,60.29967495133531,60.705728590850214,-0.006711355885931525,21.53806158946121,21.582268668843025,-0.0020504061357984327
1997-07-01,57.15271885320342,57.06409488568694,0.0015518553249931344,36.808468650311404,37.08153207926867,-0.007391112988177628,10.722545464554418,10.545709902346587,0.01662944461506033,118.42575870095556,117.76475791154324,0.0055971977586457555,60.82394829835243,61.153135404020226,-0.005397536895794808,21.638154107296746,21.642421253976707,-0.00019718530348411534
1997-10-01,57.4825921383089,57.460087887752955,0.0003915734492769829,37.13922400276979,37.367102938080286,-0.006117054892863294,10.784028368840898,10.68497928485683,0.009227234751544078,118.65854972773415,118.01699956755361,0.005421360452439572,61.35845893371226,61.615949241572324,-0.004187711703268704,21.66882473311924,21.704968361310314,-0.0016666117477166509
1998-01-01,57.926133141164435,57.85240010928215,0.0012736910682882296,37.37844312941957,37.655741103244026,-0.007391277431235466,11.186886792144263,10.818405701576873,0.033493355020612015,119.1339683333695,118.22081540209898,0.007694451505307676,61.922989320024406,62.092362919813006,-0.002731495771104875,21.709642121399188,21.769897744209377,-0.0027716788894776023
1998-04-01,58.317566849988694,58.238749896168066,0.0013524271877205507,37.92112283945884,37.946196227579726,-0.0006609799671872807,11.025270222546585,10.94464802673034,0.0073393589181378616,119.4475581748624,118.37195701689998,0.009045586449273557,62.553399793227186,62.58035038187325,-0.00043074852348112813,21.741814508080125,21.83717481591792,-0.004376442020429305
1998-07-01,58.881813994181485,58.616845954650735,0.00451015337195404,38.261126237793384,38.2370020752773,0.0006307125114766166,11.243156556057714,11.06255959953932,0.016193239580473584,119.27832922692212,118.46679230615194,0.006826975607462593,63.101127913387195,63.07771349356975,0.0003711306876033049,21.90547242718182,21.906727132190685,-5.7276513018234e-05
1998-10-01,59.65510184100696,58.98439450910891,0.011306765418774845,38.69329675613288,38.526631491135475,0.004316645393895424,11.534126773376823,11.171025940022137,0.031986729736804165,120.38643363939873,118.50242532037461,0.015773421908164664,63.672870821212186,63.582165440492716,0.001425568665026411,21.99062511319659,21.97842167723658,0.0005550921461421332
1999-01-01,59.99118538317828,59.33922155121623,0.010927144822077572,38.895131906875854,38.81352731114716,0.002100271103563145,11.811644928048832,11.26903764508558,0.047026969603727764,119.76688000359505,118.476548364378,0.01083214982958669,64.24673598188178,64.09135907420017,0.002421369641316673,22.119236505555154,22.05212329855766,0.003038768058730934
1999-04-01,60.33021930185222,59.67953559189291,0.010843953256179262,39.459127808552594,39.0961937865534,0.009240280530604217,11.705685458813612,11.355815654687811,0.03034465524275154,120.10255838724476,118.3881162908599,0.014377682753423215,64.93955365732837,64.60292782769737,0.00519716132459358,22.120611193689726,22.127703025749064,-0.0003205469968818875
